unit_id,process_step,machine_id,start_time,end_time,status,time_taken_min,speed,force_kN,temperature_C,pressure_bar,power_usage_kW,queue_length_units,average_wait_time_min,queue_timestamp,quote_id,material_type,thickness_mm,batch_id,weight_kg,quantity,estimated_time_hours,estimated_cost_eur,promised_delivery,quote_status,time_ratio,queue_ratio,wait_ratio,temp_ratio,power_ratio,material_difficulty,thickness_norm,process_complexity,operational_stress,risk_score_raw,formula_risk_probability,risk_probability,defect_flag,result,defect_type,severity,inspection_timestamp,storage_location,qr_code,recommended_device
U-1058,welding,W-01,2026-03-28 11:43:02,2026-03-28 11:51:05,completed,8.05,0.59,,1534.31,3.1,8.26,8,11,11:32,Q-3008,stainless_steel_304,2.0,MB-2223,1.28,120,10.7,3066.0,2026-04-07 13:00,accepted,0.824935952177626,1.1428571428571428,0.4583333333333333,1.0400585677341945,0.8631138975966561,1.0,0.2,1.0,0.8463267810033693,0.9309594591037064,0.20287893724076095,0.20287893724076095,1,fail,surface_porosity,low,2026-03-28 11:51:05,Zone-D,QR_U-1058,phone_or_ipad
U-1059,laser_cutting,L-03,2026-03-28 09:08:00,2026-03-28 09:15:31,completed,7.516666666666667,21.23,,317.85,14.47,20.67,7,19,08:49,Q-3006,aluminum_5754,2.0,MB-2216,2.65,120,30.5,2836.0,2026-04-10 17:00,accepted,1.1067484662576688,1.0,0.8260869565217391,1.0105554319142849,1.1442014946028234,0.55,0.2,0.55,1.2797100491888889,0.42582351886760283,0.0574488598740319,0.0574488598740319,0,pass,-,-,2026-03-28 09:15:31,Zone-A,QR_U-1059,phone_or_ipad
U-1059,bending,B-02,2026-03-28 09:28:31,2026-03-28 09:34:12,completed,5.683333333333334,11.51,81.43,26.82,,7.28,2,10,09:18,Q-3006,aluminum_5754,2.0,MB-2216,2.65,120,30.5,2836.0,2026-04-10 17:00,accepted,0.7232237539766703,0.2857142857142857,0.4166666666666667,0.9675324675324676,1.018181818181818,0.55,0.2,0.7,0.20356144385836858,0.0862082714740191,0.022784049659094793,0.022784049659094793,0,pass,-,-,2026-03-28 09:34:12,Zone-A,QR_U-1059,phone_or_ipad
U-1059,welding,W-02,2026-03-28 10:15:12,2026-03-28 10:25:53,completed,10.683333333333334,0.58,,1467.9,3.31,10.44,10,30,09:45,Q-3006,aluminum_5754,2.0,MB-2216,2.65,120,30.5,2836.0,2026-04-10 17:00,accepted,1.0947907771135783,1.4285714285714286,1.25,0.9950414007449762,1.0909090909090908,0.55,0.2,1.0,1.697707244231339,1.0271128827599603,0.2504285442944012,0.2504285442944012,0,pass,-,-,2026-03-28 10:25:53,Zone-C,QR_U-1059,phone_or_ipad
U-1060,laser_cutting,L-03,2026-03-28 10:00:00,2026-03-28 10:09:34,completed,9.566666666666666,24.17,,342.56,14.11,19.99,9,29,09:31,Q-3010,galvanized_steel,2.0,MB-2212,1.23,250,24.9,5316.0,2026-04-08 16:00,open,1.4085889570552148,1.2857142857142858,1.2608695652173914,1.0891170953486156,1.1065596457237754,0.75,0.2,0.55,2.182620108121069,0.9903638740599352,0.2314199868708886,0.2314199868708886,0,pass,-,-,2026-03-28 10:09:34,Zone-B,QR_U-1060,phone_or_ipad
U-1060,bending,B-02,2026-03-28 10:51:34,2026-03-28 10:59:43,completed,8.15,10.18,87.35,29.45,,7.54,8,39,10:12,Q-3010,galvanized_steel,2.0,MB-2212,1.23,250,24.9,5316.0,2026-04-08 16:00,open,1.0371155885471899,1.1428571428571428,1.625,1.0624098124098125,1.0545454545454545,0.75,0.2,0.7,1.3279339868424167,0.7668818774014957,0.13792172439240066,0.13792172439240066,0,pass,-,-,2026-03-28 10:59:43,Zone-A,QR_U-1060,phone_or_ipad
U-1060,welding,W-01,2026-03-28 11:29:43,2026-03-28 11:40:57,completed,11.233333333333333,0.58,,1449.3,2.91,8.64,8,25,11:04,Q-3010,galvanized_steel,2.0,MB-2212,1.23,250,24.9,5316.0,2026-04-08 16:00,open,1.1511528608027326,1.1428571428571428,1.0416666666666667,0.9824330690780665,0.9028213166144201,0.75,0.2,1.0,1.166889471558371,0.9626838140356562,0.21778316355229055,0.21778316355229055,0,pass,-,-,2026-03-28 11:40:57,Zone-D,QR_U-1060,phone_or_ipad
U-1061,laser_cutting,L-02,2026-03-28 10:46:00,2026-03-28 10:53:06,completed,7.1,22.76,,314.53,15.38,20.03,8,13,10:33,Q-3011,aluminum_5754,2.5,MB-2203,1.85,180,16.1,3728.0,2026-04-06 15:00,accepted,1.045398773006135,1.1428571428571428,0.5652173913043478,1.0,1.1087738721284253,0.55,0.4,0.55,1.3246981091020764,0.48086541360405377,0.06648676330792046,0.06648676330792046,1,fail,incomplete_cut,low,2026-03-28 10:53:06,Zone-A,QR_U-1061,phone_or_ipad
U-1061,bending,B-02,2026-03-28 11:21:06,2026-03-28 11:27:31,completed,6.416666666666667,11.09,84.1,29.05,,7.23,2,17,11:04,Q-3011,aluminum_5754,2.5,MB-2203,1.85,180,16.1,3728.0,2026-04-06 15:00,accepted,0.8165429480381761,0.2857142857142857,0.7083333333333334,1.047979797979798,1.0111888111888112,0.55,0.4,0.7,0.24722714542438828,0.11421894118606739,0.024617073695267506,0.024617073695267506,0,pass,-,-,2026-03-28 11:27:31,Zone-A,QR_U-1061,phone_or_ipad
U-1061,welding,W-02,2026-03-28 11:57:31,2026-03-28 12:08:22,completed,10.85,0.54,,1434.52,3.32,9.37,10,22,11:35,Q-3011,aluminum_5754,2.5,MB-2203,1.85,180,16.1,3728.0,2026-04-06 15:00,accepted,1.111870196413322,1.4285714285714286,0.9166666666666666,0.9724141904739309,0.9791013584117031,0.55,0.4,1.0,1.5122896857277768,0.9981111925803328,0.23534194423147037,0.23534194423147037,0,pass,-,-,2026-03-28 12:08:22,Zone-D,QR_U-1061,phone_or_ipad
U-1062,laser_cutting,L-01,2026-03-28 08:41:00,2026-03-28 08:48:08,completed,7.133333333333334,19.92,,297.24,13.28,15.89,3,32,08:09,Q-3004,aluminum_5754,3.0,MB-2224,3.22,60,7.2,1664.0,2026-04-04 14:00,open,1.0503067484662578,0.42857142857142855,1.391304347826087,0.9450290910247037,0.8796014392471632,0.55,0.6,0.55,0.37417130587097835,0.14714286603376228,0.026955810692709373,0.026955810692709373,0,pass,-,-,2026-03-28 08:48:08,Zone-A,QR_U-1062,phone_or_ipad
U-1062,bending,B-01,2026-03-28 09:04:08,2026-03-28 09:12:12,completed,8.066666666666666,9.14,70.6,26.12,,7.99,6,9,08:55,Q-3004,aluminum_5754,3.0,MB-2224,3.22,60,7.2,1664.0,2026-04-04 14:00,open,1.026511134676564,0.8571428571428571,0.375,0.9422799422799424,1.1174825174825174,0.55,0.6,0.7,0.9264832223777837,0.4637048528000808,0.06353575018888476,0.06353575018888476,0,pass,-,-,2026-03-28 09:12:12,Zone-A,QR_U-1062,phone_or_ipad
U-1062,welding,W-02,2026-03-28 09:56:12,2026-03-28 10:05:42,completed,9.5,0.52,,1520.06,3.3,8.91,7,39,09:17,Q-3004,aluminum_5754,3.0,MB-2224,3.22,60,7.2,1664.0,2026-04-04 14:00,open,0.9735269000853971,1.0,1.625,1.0303989587958364,0.9310344827586207,0.55,0.6,1.0,0.9339403384003017,0.6677673419562158,0.10782936058337138,0.10782936058337138,0,pass,-,-,2026-03-28 10:05:42,Zone-D,QR_U-1062,phone_or_ipad
U-1063,laser_cutting,L-03,2026-03-28 11:08:00,2026-03-28 11:14:27,completed,6.45,20.85,,309.92,12.94,17.56,10,30,10:38,Q-3010,galvanized_steel,1.5,MB-2206,1.4,250,24.9,5316.0,2026-04-08 16:00,open,0.9496932515337424,1.4285714285714286,1.3043478260869565,0.9853432105045625,0.9720453916412953,0.75,0.0,0.55,1.2994494392006015,0.5360228936702482,0.07685381767110878,0.07685381767110878,0,pass,-,-,2026-03-28 11:14:27,Zone-A,QR_U-1063,phone_or_ipad
U-1063,bending,B-01,2026-03-28 11:29:27,2026-03-28 11:36:31,completed,7.066666666666666,10.27,73.77,26.47,,6.69,2,11,11:18,Q-3010,galvanized_steel,1.5,MB-2206,1.4,250,24.9,5316.0,2026-04-08 16:00,open,0.8992576882290562,0.2857142857142857,0.4583333333333333,0.9549062049062049,0.9356643356643357,0.75,0.0,0.7,0.22956036494481083,0.12051919159602568,0.025048760124800833,0.025048760124800833,0,pass,-,-,2026-03-28 11:36:31,Zone-A,QR_U-1063,phone_or_ipad
U-1063,welding,W-01,2026-03-28 12:21:31,2026-03-28 12:28:53,completed,7.366666666666666,0.64,,1453.8,3.09,8.9,3,38,11:43,Q-3010,galvanized_steel,1.5,MB-2206,1.4,250,24.9,5316.0,2026-04-08 16:00,open,0.7549103330486764,0.42857142857142855,1.5833333333333333,0.9854834719007058,0.9299895506792059,0.75,0.0,1.0,0.29651454269055516,0.22238590701791638,0.03313950696107518,0.03313950696107518,0,pass,-,-,2026-03-28 12:28:53,Zone-C,QR_U-1063,phone_or_ipad
U-1064,laser_cutting,L-03,2026-03-28 08:49:00,2026-03-28 08:54:20,completed,5.333333333333333,23.18,,304.46,13.77,18.37,6,36,08:13,Q-3013,galvanized_steel,1.5,MB-2203,1.25,40,11.2,722.0,2026-04-04 08:00,accepted,0.7852760736196319,0.8571428571428571,1.565217391304348,0.9679839760913108,1.0168834763354555,0.75,0.0,0.55,0.6625443184707861,0.27329953136919927,0.03807910922020896,0.03807910922020896,0,pass,-,-,2026-03-28 08:54:20,Zone-A,QR_U-1064,phone_or_ipad
U-1064,bending,B-01,2026-03-28 09:22:20,2026-03-28 09:29:16,completed,6.933333333333334,9.02,73.96,29.08,,7.7,2,20,09:02,Q-3013,galvanized_steel,1.5,MB-2203,1.25,40,11.2,722.0,2026-04-04 08:00,accepted,0.8822905620360552,0.2857142857142857,0.8333333333333334,1.049062049062049,1.0769230769230769,0.75,0.0,0.7,0.2847930907315849,0.14951637263408205,0.02713252437061283,0.02713252437061283,0,pass,-,-,2026-03-28 09:29:16,Zone-B,QR_U-1064,phone_or_ipad
U-1064,welding,W-01,2026-03-28 09:58:16,2026-03-28 10:05:34,completed,7.3,0.61,,1463.15,3.21,8.32,4,24,09:34,Q-3013,galvanized_steel,1.5,MB-2203,1.25,40,11.2,722.0,2026-04-04 08:00,accepted,0.7480785653287788,0.5714285714285714,1.0,0.9918215310988567,0.8693834900731453,0.75,0.0,1.0,0.3685989408179086,0.27644920561343145,0.03840689862838285,0.03840689862838285,0,pass,-,-,2026-03-28 10:05:34,Zone-C,QR_U-1064,phone_or_ipad
U-1065,laser_cutting,L-02,2026-03-28 10:01:00,2026-03-28 10:07:21,completed,6.35,20.48,,310.4,13.89,19.73,9,10,09:51,Q-3017,stainless_steel_304,1.5,MB-2222,2.37,250,28.1,6304.0,2026-04-08 14:00,accepted,0.9349693251533743,1.2857142857142858,0.43478260869565216,0.9868692970463867,1.0921671740935512,1.0,0.0,0.55,1.2956586208223495,0.7126122414522923,0.12065761941282285,0.12065761941282285,0,pass,-,-,2026-03-28 10:07:21,Zone-B,QR_U-1065,phone_or_ipad
U-1065,bending,B-01,2026-03-28 10:40:21,2026-03-28 10:46:42,completed,6.35,9.63,80.93,27.19,,6.75,2,31,10:09,Q-3017,stainless_steel_304,1.5,MB-2222,2.37,250,28.1,6304.0,2026-04-08 14:00,accepted,0.8080593849416755,0.2857142857142857,1.2916666666666667,0.980880230880231,0.9440559440559441,1.0,0.0,0.7,0.2137907677701924,0.14965353743913468,0.027142770993786786,0.027142770993786786,0,pass,-,-,2026-03-28 10:46:42,Zone-A,QR_U-1065,phone_or_ipad
U-1065,welding,W-02,2026-03-28 11:28:42,2026-03-28 11:39:13,completed,10.516666666666667,0.54,,1444.77,3.45,9.62,9,34,10:54,Q-3017,stainless_steel_304,1.5,MB-2222,2.37,250,28.1,6304.0,2026-04-08 14:00,accepted,1.0777113578138344,1.2857142857142858,1.4166666666666667,0.9793623302366095,1.005224660397074,1.0,0.0,1.0,1.3641227723994607,1.3641227723994607,0.4643734671179938,0.4643734671179938,1,fail,surface_porosity,medium,2026-03-28 11:39:13,Zone-D,QR_U-1065,phone_or_ipad
U-1066,laser_cutting,L-01,2026-03-28 09:20:00,2026-03-28 09:26:07,completed,6.116666666666666,18.19,,286.48,13.64,18.1,8,12,09:08,Q-3013,aluminum_5754,1.5,MB-2214,1.05,40,11.2,722.0,2026-04-04 08:00,accepted,0.9006134969325154,1.1428571428571428,0.5217391304347826,0.9108193177121421,1.0019374481040688,0.55,0.0,0.55,0.9392976594963524,0.2841375419976466,0.03921844478223864,0.03921844478223864,0,pass,-,-,2026-03-28 09:26:07,Zone-A,QR_U-1066,phone_or_ipad
U-1066,bending,B-01,2026-03-28 09:56:07,2026-03-28 10:03:06,completed,6.983333333333333,9.78,77.41,29.13,,8.0,5,28,09:28,Q-3013,aluminum_5754,1.5,MB-2214,1.05,40,11.2,722.0,2026-04-04 08:00,accepted,0.8886532343584306,0.7142857142857143,1.1666666666666667,1.050865800865801,1.1188811188811187,0.55,0.0,0.7,0.7463378963564886,0.28734009009724815,0.039561322579081,0.039561322579081,0,pass,-,-,2026-03-28 10:03:06,Zone-B,QR_U-1066,phone_or_ipad
U-1066,welding,W-01,2026-03-28 10:42:06,2026-03-28 10:50:40,completed,8.566666666666666,0.58,,1455.19,3.03,9.97,4,35,10:07,Q-3013,aluminum_5754,1.5,MB-2214,1.05,40,11.2,722.0,2026-04-04 08:00,accepted,0.8778821520068318,0.5714285714285714,1.4583333333333333,0.9864257074392545,1.0417972831765936,0.55,0.0,1.0,0.5155203022977216,0.2835361662637469,0.03915437770413661,0.03915437770413661,0,pass,-,-,2026-03-28 10:50:40,Zone-D,QR_U-1066,phone_or_ipad
U-1067,laser_cutting,L-01,2026-03-28 10:24:00,2026-03-28 10:30:04,completed,6.066666666666666,20.67,,285.41,12.36,16.41,10,9,10:15,Q-3016,stainless_steel_304,2.0,MB-2203,2.86,180,25.0,4388.0,2026-04-04 08:00,accepted,0.8932515337423313,1.4285714285714286,0.391304347826087,0.9074174164626587,0.9083863825076115,1.0,0.2,0.55,1.0518491402938823,0.6363687298777989,0.0995754449334186,0.0995754449334186,0,pass,-,-,2026-03-28 10:30:04,Zone-A,QR_U-1067,phone_or_ipad
U-1067,bending,B-01,2026-03-28 11:13:04,2026-03-28 11:19:47,completed,6.716666666666667,9.96,84.17,26.78,,6.52,10,33,10:40,Q-3016,stainless_steel_304,2.0,MB-2203,2.86,180,25.0,4388.0,2026-04-04 08:00,accepted,0.8547189819724285,1.4285714285714286,1.375,0.9660894660894662,0.9118881118881118,1.0,0.2,0.7,1.0756827636914679,0.8282757280424302,0.1599038100423167,0.1599038100423167,0,pass,-,-,2026-03-28 11:19:47,Zone-A,QR_U-1067,phone_or_ipad
U-1067,welding,W-02,2026-03-28 11:43:47,2026-03-28 11:52:42,completed,8.916666666666666,0.5,,1422.5,3.26,8.78,3,18,11:25,Q-3016,stainless_steel_304,2.0,MB-2203,2.86,180,25.0,4388.0,2026-04-04 08:00,accepted,0.9137489325362937,0.42857142857142855,0.75,0.964266225601014,0.9174503657262277,1.0,0.2,1.0,0.34644127708743067,0.38108540479617375,0.050966143842832594,0.050966143842832594,0,pass,-,-,2026-03-28 11:52:42,Zone-D,QR_U-1067,phone_or_ipad
U-1068,laser_cutting,L-02,2026-03-28 09:30:00,2026-03-28 09:37:04,completed,7.066666666666666,19.59,,305.53,15.2,19.24,11,32,08:58,Q-3005,stainless_steel_304,2.5,MB-2222,2.27,40,7.2,963.0,2026-04-06 16:00,accepted,1.0404907975460123,1.5714285714285714,1.391304347826087,0.9713858773407942,1.0650429006365902,1.0,0.4,0.55,1.691577015846555,1.1164408304587263,0.30078305297494096,0.30078305297494096,0,pass,-,-,2026-03-28 09:37:04,Zone-B,QR_U-1068,phone_or_ipad
U-1068,bending,B-01,2026-03-28 10:22:04,2026-03-28 10:30:32,completed,8.466666666666667,9.63,83.92,26.56,,7.25,11,39,09:43,Q-3005,stainless_steel_304,2.5,MB-2222,2.27,40,7.2,963.0,2026-04-06 16:00,accepted,1.0774125132555674,1.5714285714285714,1.625,0.9581529581529582,1.013986013986014,1.0,0.4,0.7,1.6449150337955065,1.3817286283882253,0.476783776516923,0.476783776516923,1,fail,surface_crack,medium,2026-03-28 10:30:32,Zone-B,QR_U-1068,phone_or_ipad
U-1068,welding,W-01,2026-03-28 11:13:32,2026-03-28 11:23:33,completed,10.016666666666667,0.64,,1514.82,3.17,9.58,6,37,10:36,Q-3005,stainless_steel_304,2.5,MB-2222,2.27,40,7.2,963.0,2026-04-06 16:00,accepted,1.026473099914603,0.8571428571428571,1.5416666666666667,1.0268469341756963,1.0010449320794148,1.0,0.4,1.0,0.9043989824660685,1.0852787789592822,0.28257066235797695,0.28257066235797695,0,pass,-,-,2026-03-28 11:23:33,Zone-D,QR_U-1068,phone_or_ipad
U-1069,laser_cutting,L-01,2026-03-28 08:30:00,2026-03-28 08:34:50,completed,4.833333333333333,18.53,,313.31,13.83,16.21,3,9,08:21,Q-3017,stainless_steel_304,2.5,MB-2219,3.45,250,28.1,6304.0,2026-04-08 14:00,accepted,0.7116564417177914,0.42857142857142855,0.391304347826087,0.9961211967061966,0.8973152504843622,1.0,0.4,0.55,0.2726156791542952,0.17992634824183484,0.02949863758408178,0.02949863758408178,0,pass,-,-,2026-03-28 08:34:50,Zone-B,QR_U-1069,phone_or_ipad
U-1069,bending,B-01,2026-03-28 08:57:50,2026-03-28 09:06:43,completed,8.883333333333333,10.47,78.66,27.72,,7.19,9,19,08:38,Q-3017,stainless_steel_304,2.5,MB-2219,3.45,250,28.1,6304.0,2026-04-08 14:00,accepted,1.1304347826086956,1.2857142857142858,0.7916666666666666,1.0,1.0055944055944055,1.0,0.4,0.7,1.4615471485036702,1.2276996047430828,0.3708057617516782,0.3708057617516782,0,pass,-,-,2026-03-28 09:06:43,Zone-A,QR_U-1069,phone_or_ipad
U-1069,welding,W-02,2026-03-28 09:53:43,2026-03-28 10:01:56,completed,8.216666666666667,0.54,,1432.09,3.24,10.48,10,39,09:14,Q-3017,stainless_steel_304,2.5,MB-2219,3.45,250,28.1,6304.0,2026-04-08 14:00,accepted,0.8420153714773698,1.4285714285714286,1.625,0.9707669729497055,1.0950888192267503,1.0,0.4,1.0,1.2787519743048605,1.5345023691658326,0.5840317330359225,0.5840317330359225,0,pass,-,-,2026-03-28 10:01:56,Zone-C,QR_U-1069,phone_or_ipad
U-1070,laser_cutting,L-01,2026-03-28 08:17:00,2026-03-28 08:24:10,completed,7.166666666666667,18.78,,319.31,13.41,16.62,5,15,08:02,Q-3012,aluminum_5754,2.0,MB-2201,1.88,120,21.8,2491.0,2026-04-02 16:00,open,1.0552147239263805,0.7142857142857143,0.6521739130434783,1.0151972784790004,0.9200110711320234,0.55,0.2,0.55,0.703973490448774,0.23424717894682962,0.03423188483241465,0.03423188483241465,0,pass,-,-,2026-03-28 08:24:10,Zone-B,QR_U-1070,phone_or_ipad
U-1070,bending,B-01,2026-03-28 08:54:10,2026-03-28 09:02:48,completed,8.633333333333333,10.05,83.43,28.6,,7.76,10,27,08:27,Q-3012,aluminum_5754,2.0,MB-2201,1.88,120,21.8,2491.0,2026-04-02 16:00,open,1.0986214209968186,1.4285714285714286,1.125,1.0317460317460319,1.0853146853146853,0.55,0.2,0.7,1.7574319164987244,0.7442724166372098,0.13048992073146812,0.13048992073146812,0,pass,-,-,2026-03-28 09:02:48,Zone-B,QR_U-1070,phone_or_ipad
U-1070,welding,W-02,2026-03-28 09:44:48,2026-03-28 09:52:55,completed,8.116666666666667,0.57,,1546.26,3.42,9.67,6,32,09:12,Q-3012,aluminum_5754,2.0,MB-2201,1.88,120,21.8,2491.0,2026-04-02 16:00,open,0.8317677198975236,0.8571428571428571,1.3333333333333333,1.048159081896537,1.0104493207941483,0.55,0.2,1.0,0.7550870293603925,0.45682765276303755,0.062387731622617,0.062387731622617,0,pass,-,-,2026-03-28 09:52:55,Zone-C,QR_U-1070,phone_or_ipad
U-1071,laser_cutting,L-02,2026-03-28 08:48:00,2026-03-28 08:54:24,completed,6.4,21.39,,310.28,13.76,19.33,9,29,08:19,Q-3015,galvanized_steel,1.5,MB-2219,2.81,40,22.2,852.0,2026-04-08 14:00,accepted,0.9423312883435584,1.2857142857142858,1.2608695652173914,0.9864877754109306,1.0700249100470522,0.75,0.0,0.55,1.2788914286817326,0.5275427143312147,0.07516863299568871,0.07516863299568871,0,pass,-,-,2026-03-28 08:54:24,Zone-A,QR_U-1071,phone_or_ipad
U-1071,bending,B-02,2026-03-28 09:21:24,2026-03-28 09:31:12,completed,9.8,10.68,86.82,26.94,,7.33,7,21,09:00,Q-3015,galvanized_steel,1.5,MB-2219,2.81,40,22.2,852.0,2026-04-08 14:00,accepted,1.2470837751855781,1.0,0.875,0.971861471861472,1.0251748251748252,0.75,0.0,0.7,1.2425043769495716,0.6523147978985251,0.10369462569169563,0.10369462569169563,1,fail,angle_deviation,medium,2026-03-28 09:31:12,Zone-A,QR_U-1071,phone_or_ipad
U-1071,welding,W-01,2026-03-28 10:10:12,2026-03-28 10:19:30,completed,9.3,0.62,,1387.45,2.99,9.45,11,30,09:40,Q-3015,galvanized_steel,1.5,MB-2219,2.81,40,22.2,852.0,2026-04-08 14:00,accepted,0.9530315969257046,1.5714285714285714,1.25,0.9405069769491226,0.9874608150470219,0.75,0.0,1.0,1.3908613440438449,1.0431460080328836,0.25904045243053947,0.25904045243053947,0,pass,-,-,2026-03-28 10:19:30,Zone-D,QR_U-1071,phone_or_ipad
U-1072,laser_cutting,L-03,2026-03-28 11:16:00,2026-03-28 11:23:24,completed,7.4,20.14,,306.44,13.54,19.73,2,38,10:38,Q-3019,stainless_steel_304,2.5,MB-2214,1.44,120,29.6,2459.0,2026-04-05 14:00,accepted,1.0895705521472394,0.2857142857142857,1.6521739130434783,0.9742790830763361,1.0921671740935512,1.0,0.4,0.55,0.331252992831706,0.21862697526892597,0.032800402472598654,0.032800402472598654,0,pass,-,-,2026-03-28 11:23:24,Zone-A,QR_U-1072,phone_or_ipad
U-1072,bending,B-02,2026-03-28 12:04:24,2026-03-28 12:12:53,completed,8.483333333333333,10.62,80.92,26.92,,6.69,5,37,11:27,Q-3019,stainless_steel_304,2.5,MB-2214,1.44,120,29.6,2459.0,2026-04-05 14:00,accepted,1.0795334040296924,0.7142857142857143,1.5416666666666667,0.9711399711399712,0.9356643356643357,1.0,0.4,0.7,0.70066424373623,0.5885579647384331,0.08808593932990781,0.08808593932990781,0,pass,-,-,2026-03-28 12:12:53,Zone-B,QR_U-1072,phone_or_ipad
U-1072,welding,W-02,2026-03-28 12:42:53,2026-03-28 12:53:50,completed,10.95,0.51,,1523.5,3.2,8.97,7,20,12:22,Q-3019,stainless_steel_304,2.5,MB-2214,1.44,120,29.6,2459.0,2026-04-05 14:00,accepted,1.1221178479931682,1.0,0.8333333333333334,1.0327308222869207,0.9373040752351097,1.0,0.4,1.0,1.0861907858005753,1.3034289429606902,0.4220208393086044,0.4220208393086044,0,pass,-,-,2026-03-28 12:53:50,Zone-C,QR_U-1072,phone_or_ipad
U-1073,laser_cutting,L-01,2026-03-28 10:50:00,2026-03-28 10:58:46,completed,8.766666666666667,19.45,,298.05,11.77,15.4,10,27,10:23,Q-3005,aluminum_5754,3.0,MB-2217,3.38,40,7.2,963.0,2026-04-06 16:00,accepted,1.2907975460122703,1.4285714285714286,1.173913043478261,0.9476043620640322,0.8524771657902022,0.55,0.6,0.55,1.4896008011702777,0.5857855150602118,0.08745782986348058,0.08745782986348058,0,pass,-,-,2026-03-28 10:58:46,Zone-B,QR_U-1073,phone_or_ipad
U-1073,bending,B-01,2026-03-28 11:29:46,2026-03-28 11:37:24,completed,7.633333333333334,10.86,82.41,25.85,,7.79,7,24,11:05,Q-3005,aluminum_5754,3.0,MB-2217,3.38,40,7.2,963.0,2026-04-06 16:00,accepted,0.9713679745493108,1.0,1.0,0.9325396825396827,1.0895104895104895,0.55,0.6,0.7,0.9869212912691175,0.4939541062801934,0.06882261466000573,0.06882261466000573,0,pass,-,-,2026-03-28 11:37:24,Zone-B,QR_U-1073,phone_or_ipad
U-1073,welding,W-02,2026-03-28 12:11:24,2026-03-28 12:19:31,completed,8.116666666666667,0.55,,1493.86,2.97,8.74,2,28,11:43,Q-3005,aluminum_5754,3.0,MB-2217,3.38,40,7.2,963.0,2026-04-06 16:00,accepted,0.8317677198975236,0.2857142857142857,1.1666666666666667,1.0126388356951357,0.9132706374085684,0.55,0.6,1.0,0.21977996065671054,0.15714267186954806,0.027707976846080846,0.027707976846080846,0,pass,-,-,2026-03-28 12:19:31,Zone-C,QR_U-1073,phone_or_ipad
U-1074,laser_cutting,L-02,2026-03-28 08:46:00,2026-03-28 08:53:24,completed,7.4,22.18,,294.78,12.76,17.21,4,8,08:38,Q-3001,aluminum_5754,4.0,MB-2221,3.13,80,17.9,1707.0,2026-04-09 15:00,accepted,1.0895705521472394,0.5714285714285714,0.34782608695652173,0.9372078974978539,0.952670910600609,0.55,1.0,0.55,0.5558993322381421,0.25223932200305704,0.035955447243166114,0.035955447243166114,0,pass,-,-,2026-03-28 08:53:24,Zone-B,QR_U-1074,phone_or_ipad
U-1074,bending,B-02,2026-03-28 09:09:24,2026-03-28 09:17:43,completed,8.316666666666666,9.93,78.44,26.76,,6.36,10,11,08:58,Q-3001,aluminum_5754,4.0,MB-2221,3.13,80,17.9,1707.0,2026-04-09 15:00,accepted,1.058324496288441,1.4285714285714286,0.4583333333333333,0.9653679653679654,0.8895104895104895,0.55,1.0,0.7,1.2982692343119826,0.74975048281517,0.1322587226008658,0.1322587226008658,0,pass,-,-,2026-03-28 09:17:43,Zone-A,QR_U-1074,phone_or_ipad
U-1074,welding,W-01,2026-03-28 10:00:43,2026-03-28 10:11:25,completed,10.7,0.63,,1561.26,2.92,9.06,8,35,09:25,Q-3001,aluminum_5754,4.0,MB-2221,3.13,80,17.9,1707.0,2026-04-09 15:00,accepted,1.0964987190435525,1.1428571428571428,1.4583333333333333,1.058327091305335,0.9467084639498433,0.55,1.0,1.0,1.255556466040331,1.0358340844832732,0.2550892153033861,0.2550892153033861,1,fail,weak_joint,low,2026-03-28 10:11:25,Zone-C,QR_U-1074,phone_or_ipad
U-1075,laser_cutting,L-03,2026-03-28 09:09:00,2026-03-28 09:16:07,completed,7.116666666666666,23.79,,309.79,14.09,18.05,5,25,08:44,Q-3008,stainless_steel_304,2.0,MB-2210,1.93,120,10.7,3066.0,2026-04-07 13:00,accepted,1.0478527607361963,0.7142857142857143,1.0869565217391304,0.9849298953994851,0.9991696650982564,1.0,0.2,0.55,0.7365746809524591,0.44562768197623787,0.060559477804737354,0.060559477804737354,0,pass,-,-,2026-03-28 09:16:07,Zone-B,QR_U-1075,phone_or_ipad
